id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
c925eb7fd76d1428,0.2882353,-0.3549020,0.4215686,-0.0019608,0.3431373,-0.0725490,-0.4215686,-0.3431373,-0.2137255,0.3431373,-0.5000000,0.1784314,0.0411765,0.3392157,0.0294118,0.4411765,0.2882353,-0.3549020,0.4215686,-0.0019608,0.3431373,-0.0725490,-0.4215686,-0.3431373,-0.2137255,0.3431373,-0.5000000,0.1784314,0.0411765,0.3392157,0.0294118,0.4411765
dae5235fcfbfcf0f,0.3549020,0.3980392,-0.3627451,-0.1274510,0.3117647,0.2490196,0.3117647,-0.4411765,0.0647059,-0.4647059,0.1000000,0.0098039,0.0215686,-0.1352941,0.2411765,0.2058824,0.3549020,0.3980392,-0.3627451,-0.1274510,0.3117647,0.2490196,0.3117647,-0.4411765,0.0647059,-0.4647059,0.1000000,0.0098039,0.0215686,-0.1352941,0.2411765,0.2058824
f9337ea35f77dec2,0.4764706,-0.3000000,-0.0058824,0.1392157,-0.1274510,-0.0333333,0.3705882,0.2607843,-0.2019608,0.0058824,0.2254902,0.4176471,-0.4960784,0.4647059,-0.1352941,0.4019608,0.4764706,-0.3000000,-0.0058824,0.1392157,-0.1274510,-0.0333333,0.3705882,0.2607843,-0.2019608,0.0058824,0.2254902,0.4176471,-0.4960784,0.4647059,-0.1352941,0.4019608
e342f37bea37386d,0.3901961,-0.2411765,0.4529412,-0.0176471,0.4176471,-0.2843137,-0.2803922,-0.0725490,-0.2725490,-0.0215686,0.3980392,0.3431373,0.4921569,-0.3823529,0.2647059,-0.0098039,0.3901961,-0.2411765,0.4529412,-0.0176471,0.4176471,-0.2843137,-0.2803922,-0.0725490,-0.2725490,-0.0215686,0.3980392,0.3431373,0.4921569,-0.3823529,0.2647059,-0.0098039
9f881c2be9ff8105,0.1235294,0.0333333,-0.3901961,-0.3313725,0.4137255,0.5000000,0.0058824,-0.4803922,-0.1313725,0.3352941,-0.1235294,-0.4176471,0.2647059,0.1313725,-0.5000000,-0.0725490,0.1235294,0.0333333,-0.3901961,-0.3313725,0.4137255,0.5000000,0.0058824,-0.4803922,-0.1313725,0.3352941,-0.1235294,-0.4176471,0.2647059,0.1313725,-0.5000000,-0.0725490
c67823a5aaf2af7c,0.2764706,-0.0294118,-0.3627451,0.1470588,0.1666667,0.4490196,0.1862745,-0.0137255,0.4098039,0.3352941,-0.4686275,0.3352941,0.3588235,0.1705882,-0.1039216,-0.2058824,0.2764706,-0.0294118,-0.3627451,0.1470588,0.1666667,0.4490196,0.1862745,-0.0137255,0.4098039,0.3352941,-0.4686275,0.3352941,0.3588235,0.1705882,-0.1039216,-0.2058824
bd99062919cdb674,0.2411765,0.1000000,-0.4764706,-0.3392157,-0.4019608,0.3039216,0.2137255,-0.0450980,0.0764706,0.4137255,-0.0725490,-0.3862745,-0.1941176,-0.0372549,0.2294118,0.1823529,0.2411765,0.1000000,-0.4764706,-0.3392157,-0.4019608,0.3039216,0.2137255,-0.0450980,0.0764706,0.4137255,-0.0725490,-0.3862745,-0.1941176,-0.0372549,0.2294118,0.1823529
30a58d13b6ab10d4,-0.3117647,0.1470588,0.0529412,-0.4254902,0.2137255,0.1705882,-0.4372549,0.3313725,-0.1901961,-0.1705882,0.3392157,0.0450980,0.1823529,0.3941176,0.2686275,-0.3352941,-0.3117647,0.1470588,0.0529412,-0.4254902,0.2137255,0.1705882,-0.4372549,0.3313725,-0.1901961,-0.1705882,0.3392157,0.0450980,0.1823529,0.3941176,0.2686275,-0.3352941
87c6a0b97f4f1a0e,0.0294118,0.2764706,0.1274510,0.2254902,-0.0019608,-0.1901961,-0.3980392,-0.4450980,-0.3666667,0.1470588,-0.1705882,-0.1392157,-0.1117647,0.4921569,-0.0333333,0.3823529,0.0294118,0.2764706,0.1274510,0.2254902,-0.0019608,-0.1901961,-0.3980392,-0.4450980,-0.3666667,0.1470588,-0.1705882,-0.1392157,-0.1117647,0.4921569,-0.0333333,0.3823529
b92ad7738f289a84,0.2254902,-0.3352941,0.3431373,-0.0490196,0.0607843,-0.3431373,0.1039216,0.0176471,-0.2294118,-0.1470588,0.0725490,0.4921569,0.3352941,-0.2254902,-0.2294118,0.4254902,0.2254902,-0.3352941,0.3431373,-0.0490196,0.0607843,-0.3431373,0.1039216,0.0176471,-0.2294118,-0.1470588,0.0725490,0.4921569,0.3352941,-0.2254902,-0.2294118,0.4254902
