id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
b87ced1de837f10d,0.2215686,-0.0137255,0.4294118,-0.3862745,0.4098039,-0.2843137,0.4450980,-0.4490196,0.1549020,0.4490196,0.3470588,-0.4647059,-0.4686275,0.1666667,-0.0019608,0.0215686,0.2215686,-0.0137255,0.4294118,-0.3862745,0.4098039,-0.2843137,0.4450980,-0.4490196,0.1549020,0.4490196,0.3470588,-0.4647059,-0.4686275,0.1666667,-0.0019608,0.0215686
1dd55bd63cabdb84,-0.3862745,0.3352941,-0.1431373,0.3392157,-0.2647059,0.1705882,0.3588235,0.0176471,0.3627451,0.1941176,-0.1666667,-0.2607843,0.2333333,0.0803922,0.2960784,0.2333333,-0.3862745,0.3352941,-0.1431373,0.3392157,-0.2647059,0.1705882,0.3588235,0.0176471,0.3627451,0.1941176,-0.1666667,-0.2607843,0.2333333,0.0803922,0.2960784,0.2333333
0b801242f991a42c,-0.4568627,0.0019608,-0.4294118,-0.2411765,0.4764706,0.0686275,0.1431373,-0.3274510,0.1235294,0.0294118,0.3156863,0.1509804,0.1666667,-0.3392157,-0.0686275,-0.1980392,-0.4568627,0.0019608,-0.4294118,-0.2411765,0.4764706,0.0686275,0.1431373,-0.3274510,0.1235294,0.0294118,0.3156863,0.1509804,0.1666667,-0.3392157,-0.0686275,-0.1980392
6a9c413b7c8b053e,-0.0843137,0.1117647,-0.2450980,-0.2686275,-0.0137255,0.0450980,-0.4803922,-0.2568627,0.4529412,-0.0490196,-0.0411765,-0.0450980,-0.1823529,-0.3196078,-0.1196078,-0.1784314,-0.0843137,0.1117647,-0.2450980,-0.2686275,-0.0137255,0.0450980,-0.4803922,-0.2568627,0.4529412,-0.0490196,-0.0411765,-0.0450980,-0.1823529,-0.3196078,-0.1196078,-0.1784314
24d634c433bf55d4,-0.3588235,0.3392157,-0.2960784,0.2686275,-0.3000000,0.2490196,-0.1666667,0.3313725,0.4176471,0.1352941,0.0058824,0.2294118,0.3784314,0.0686275,-0.3000000,0.0019608,-0.3588235,0.3392157,-0.2960784,0.2686275,-0.3000000,0.2490196,-0.1666667,0.3313725,0.4176471,0.1352941,0.0058824,0.2294118,0.3784314,0.0686275,-0.3000000,0.0019608
c4de8d2b4c8ea389,0.2686275,0.3705882,0.0529412,-0.3313725,-0.2019608,0.0568627,0.1392157,0.0372549,-0.1078431,-0.1980392,0.1705882,0.3705882,-0.0254902,-0.2529412,-0.4647059,-0.4490196,0.2686275,0.3705882,0.0529412,-0.3313725,-0.2019608,0.0568627,0.1392157,0.0372549,-0.1078431,-0.1980392,0.1705882,0.3705882,-0.0254902,-0.2529412,-0.4647059,-0.4490196
03de1eda6434f063,-0.4882353,0.3705882,-0.3823529,0.3549020,-0.1078431,-0.2960784,0.4411765,-0.1117647,0.4411765,0.1549020,-0.2921569,-0.1901961,-0.2294118,0.3588235,-0.3745098,0.0960784,-0.4882353,0.3705882,-0.3823529,0.3549020,-0.1078431,-0.2960784,0.4411765,-0.1117647,0.4411765,0.1549020,-0.2921569,-0.1901961,-0.2294118,0.3588235,-0.3745098,0.0960784
1075cf59bb8d714b,-0.4372549,-0.0411765,0.3117647,-0.1509804,0.2333333,0.0529412,-0.0568627,-0.2058824,0.4607843,-0.1745098,0.4450980,-0.3745098,0.1549020,0.0098039,0.0490196,-0.3352941,-0.4372549,-0.0411765,0.3117647,-0.1509804,0.2333333,0.0529412,-0.0568627,-0.2058824,0.4607843,-0.1745098,0.4450980,-0.3745098,0.1549020,0.0098039,0.0490196,-0.3352941
500440cab09539ed,-0.1862745,-0.4843137,-0.2490196,0.2921569,0.1901961,0.0843137,-0.2764706,0.4294118,-0.1352941,-0.4686275,-0.4725490,0.4372549,0.4450980,0.2450980,0.0411765,-0.3470588,-0.1862745,-0.4843137,-0.2490196,0.2921569,0.1901961,0.0843137,-0.2764706,0.4294118,-0.1352941,-0.4686275,-0.4725490,0.4372549,0.4450980,0.2450980,0.0411765,-0.3470588
1b2df5dbe6357061,-0.3941176,-0.3235294,0.4607843,0.3588235,0.4019608,-0.2921569,-0.0607843,-0.1196078,-0.3000000,0.3313725,0.1313725,0.0921569,0.1901961,0.1313725,-0.2411765,0.2686275,-0.3941176,-0.3235294,0.4607843,0.3588235,0.4019608,-0.2921569,-0.0607843,-0.1196078,-0.3000000,0.3313725,0.1313725,0.0921569,0.1901961,0.1313725,-0.2411765,0.2686275
be810b5749d75a27,0.2450980,0.0058824,-0.4568627,-0.1588235,-0.2137255,0.3431373,-0.1470588,-0.3470588,-0.1156863,0.2843137,-0.2843137,-0.1196078,0.2450980,0.2215686,-0.1549020,0.1941176,0.2450980,0.0058824,-0.4568627,-0.1588235,-0.2137255,0.3431373,-0.1470588,-0.3470588,-0.1156863,0.2843137,-0.2843137,-0.1196078,0.2450980,0.2215686,-0.1549020,0.1941176
5c596bd7ded13d8e,-0.1392157,-0.1509804,-0.0803922,0.3431373,0.3705882,0.3196078,-0.2607843,0.0568627,-0.4686275,0.1980392,-0.4921569,0.2372549,-0.1666667,-0.1196078,-0.2882353,-0.4058824,-0.1392157,-0.1509804,-0.0803922,0.3431373,0.3705882,0.3196078,-0.2607843,0.0568627,-0.4686275,0.1980392,-0.4921569,0.2372549,-0.1666667,-0.1196078,-0.2882353,-0.4058824
73018aeb674e45dc,-0.0490196,-0.4960784,0.0411765,0.4215686,-0.0960784,-0.1941176,-0.2294118,0.3627451,-0.0921569,0.4725490,0.4137255,0.3392157,-0.4411765,-0.3313725,-0.1235294,-0.4647059,-0.0490196,-0.4960784,0.0411765,0.4215686,-0.0960784,-0.1941176,-0.2294118,0.3627451,-0.0921569,0.4725490,0.4137255,0.3392157,-0.4411765,-0.3313725,-0.1235294,-0.4647059
3c6c834b20c18b5e,-0.2647059,-0.0764706,0.0137255,-0.2058824,-0.3745098,0.2568627,0.0450980,-0.1313725,-0.4686275,0.1392157,-0.2333333,-0.0529412,0.2254902,0.2450980,0.1509804,-0.0490196,-0.2647059,-0.0764706,0.0137255,-0.2058824,-0.3745098,0.2568627,0.0450980,-0.1313725,-0.4686275,0.1392157,-0.2333333,-0.0529412,0.2254902,0.2450980,0.1509804,-0.0490196
2e166256b8db440a,-0.3196078,-0.4137255,-0.1156863,-0.1627451,0.2215686,0.3588235,-0.2333333,-0.4607843,0.0529412,0.1156863,0.3000000,0.4686275,0.2294118,0.4647059,0.1235294,-0.1196078,-0.3196078,-0.4137255,-0.1156863,-0.1627451,0.2215686,0.3588235,-0.2333333,-0.4607843,0.0529412,0.1156863,0.3000000,0.4686275,0.2294118,0.4647059,0.1235294,-0.1196078
1e32d4473558236d,-0.3823529,-0.3039216,0.3313725,-0.2215686,-0.2921569,-0.1549020,-0.3627451,-0.0725490,0.4215686,0.0568627,0.1392157,-0.0921569,-0.2019608,0.1274510,-0.2098039,-0.3078431,-0.3823529,-0.3039216,0.3313725,-0.2215686,-0.2921569,-0.1549020,-0.3627451,-0.0725490,0.4215686,0.0568627,0.1392157,-0.0921569,-0.2019608,0.1274510,-0.2098039,-0.3078431
23b48f292fbd943f,-0.3627451,0.2058824,0.0607843,-0.3392157,-0.3156863,0.2411765,0.0803922,-0.2529412,-0.4254902,-0.0450980,-0.3313725,0.0019608,-0.2058824,0.2019608,-0.4333333,0.2450980,-0.3627451,0.2058824,0.0607843,-0.3392157,-0.3156863,0.2411765,0.0803922,-0.2529412,-0.4254902,-0.0450980,-0.3313725,0.0019608,-0.2058824,0.2019608,-0.4333333,0.2450980
48f5cb3b2753e366,-0.2176471,0.4607843,0.2960784,-0.2686275,-0.3470588,-0.1745098,0.3901961,-0.1000000,0.4882353,-0.1745098,0.4882353,0.0843137,-0.2882353,-0.1352941,-0.1117647,-0.4921569,-0.2176471,0.4607843,0.2960784,-0.2686275,-0.3470588,-0.1745098,0.3901961,-0.1000000,0.4882353,-0.1745098,0.4882353,0.0843137,-0.2882353,-0.1352941,-0.1117647,-0.4921569
76718333ed54b88d,-0.0372549,-0.0568627,0.0137255,-0.3000000,0.4294118,-0.1705882,0.2215686,0.0529412,0.4098039,-0.4647059,0.4372549,-0.1509804,0.2450980,-0.5000000,0.1901961,0.3039216,-0.0372549,-0.0568627,0.0137255,-0.3000000,0.4294118,-0.1705882,0.2215686,0.0529412,0.4098039,-0.4647059,0.4372549,-0.1509804,0.2450980,-0.5000000,0.1901961,0.3039216
d79fe0734c73c4d2,0.3431373,0.1235294,0.3784314,-0.0490196,-0.2019608,-0.0490196,0.2686275,0.3235294,-0.3235294,-0.4960784,0.1549020,0.2333333,0.0176471,-0.3078431,0.4490196,0.2098039,0.3431373,0.1235294,0.3784314,-0.0490196,-0.2019608,-0.0490196,0.2686275,0.3235294,-0.3235294,-0.4960784,0.1549020,0.2333333,0.0176471,-0.3078431,0.4490196,0.2098039
3060443535ce6c95,-0.3117647,-0.1235294,-0.2333333,-0.2921569,-0.2921569,0.3078431,-0.0764706,0.0843137,0.4882353,0.1117647,-0.4215686,0.4372549,-0.1431373,0.0803922,0.3549020,-0.1588235,-0.3117647,-0.1235294,-0.2333333,-0.2921569,-0.2921569,0.3078431,-0.0764706,0.0843137,0.4882353,0.1117647,-0.4215686,0.4372549,-0.1431373,0.0803922,0.3549020,-0.1588235
d9eda9733d73c205,0.3509804,0.4294118,0.1627451,-0.0490196,-0.2607843,-0.0490196,0.2607843,-0.4803922,-0.3470588,-0.0411765,-0.2019608,0.2372549,0.2254902,0.0568627,-0.0333333,-0.2725490,0.3509804,0.4294118,0.1627451,-0.0490196,-0.2607843,-0.0490196,0.2607843,-0.4803922,-0.3470588,-0.0411765,-0.2019608,0.2372549,0.2254902,0.0568627,-0.0333333,-0.2725490
0a83d178a3434cde,-0.4607843,0.0137255,0.3196078,-0.0294118,0.1392157,-0.2372549,-0.2019608,0.3705882,-0.2529412,0.4725490,-0.3588235,0.3901961,0.2372549,-0.3627451,-0.0254902,0.2803922,-0.4607843,0.0137255,0.3196078,-0.0294118,0.1392157,-0.2372549,-0.2019608,0.3705882,-0.2529412,0.4725490,-0.3588235,0.3901961,0.2372549,-0.3627451,-0.0254902,0.2803922
5ad1738874b760f3,-0.1470588,0.3196078,-0.0490196,0.0333333,-0.0450980,0.2176471,-0.1235294,0.4529412,0.3431373,0.0333333,0.2529412,0.2607843,-0.3862745,-0.2607843,-0.4921569,0.1549020,-0.1470588,0.3196078,-0.0490196,0.0333333,-0.0450980,0.2176471,-0.1235294,0.4529412,0.3431373,0.0333333,0.2529412,0.2607843,-0.3862745,-0.2607843,-0.4921569,0.1549020
cbeee7768405b11a,0.2960784,0.4333333,0.4058824,-0.0372549,0.0176471,-0.4803922,0.1941176,-0.3980392,0.4215686,0.3117647,-0.0686275,-0.3470588,0.1470588,0.0215686,0.3117647,0.1784314,0.2960784,0.4333333,0.4058824,-0.0372549,0.0176471,-0.4803922,0.1941176,-0.3980392,0.4215686,0.3117647,-0.0686275,-0.3470588,0.1470588,0.0215686,0.3117647,0.1784314
2bca39a387f70657,-0.3313725,0.2921569,-0.2764706,0.1392157,0.0294118,0.4686275,-0.4764706,-0.1588235,0.1156863,0.1549020,0.2764706,0.4882353,-0.1313725,-0.1509804,0.4294118,-0.0450980,-0.3313725,0.2921569,-0.2764706,0.1392157,0.0294118,0.4686275,-0.4764706,-0.1588235,0.1156863,0.1549020,0.2764706,0.4882353,-0.1313725,-0.1509804,0.4294118,-0.0450980
d42a108f3a3e8d67,0.3313725,-0.3352941,-0.4372549,0.0607843,-0.2725490,-0.2568627,0.0529412,-0.0960784,0.2725490,0.2215686,-0.4450980,0.0098039,0.2294118,0.2411765,-0.0764706,0.1627451,0.3313725,-0.3352941,-0.4372549,0.0607843,-0.2725490,-0.2568627,0.0529412,-0.0960784,0.2725490,0.2215686,-0.4450980,0.0098039,0.2294118,0.2411765,-0.0764706,0.1627451
ae4ed24dffb4bc4c,0.1823529,-0.1941176,0.3235294,-0.1980392,0.5000000,0.2058824,0.2372549,-0.2019608,0.0764706,-0.0686275,0.4647059,-0.4058824,0.1627451,0.4490196,0.2686275,0.3352941,0.1823529,-0.1941176,0.3235294,-0.1980392,0.5000000,0.2058824,0.2372549,-0.2019608,0.0764706,-0.0686275,0.4647059,-0.4058824,0.1627451,0.4490196,0.2686275,0.3352941
2a8d5d105ba59da5,-0.3352941,0.0529412,-0.1352941,-0.4372549,-0.1431373,0.1470588,0.1156863,0.1470588,0.3156863,0.4411765,-0.4058824,-0.1235294,0.1470588,0.2882353,0.4803922,0.4333333,-0.3352941,0.0529412,-0.1352941,-0.4372549,-0.1431373,0.1470588,0.1156863,0.1470588,0.3156863,0.4411765,-0.4058824,-0.1235294,0.1470588,0.2882353,0.4803922,0.4333333
bcbe5c9b29820a48,0.2372549,0.2450980,-0.1392157,0.1078431,-0.3392157,0.0098039,-0.4607843,-0.2176471,-0.4529412,-0.4137255,-0.4490196,-0.2294118,-0.3549020,0.2686275,-0.4294118,-0.4176471,0.2372549,0.2450980,-0.1392157,0.1078431,-0.3392157,0.0098039,-0.4607843,-0.2176471,-0.4529412,-0.4137255,-0.4490196,-0.2294118,-0.3549020,0.2686275,-0.4294118,-0.4176471
34d1c107c8ae8fc8,-0.2960784,0.3196078,0.2568627,-0.4725490,0.2843137,0.1823529,0.0607843,0.2843137,0.0098039,-0.3784314,-0.3627451,-0.3000000,-0.1627451,0.1117647,0.2843137,-0.2882353,-0.2960784,0.3196078,0.2568627,-0.4725490,0.2843137,0.1823529,0.0607843,0.2843137,0.0098039,-0.3784314,-0.3627451,-0.3000000,-0.1627451,0.1117647,0.2843137,-0.2882353
6561ecb604044113,-0.1039216,-0.1196078,0.4254902,0.2137255,-0.4843137,-0.4843137,-0.2450980,-0.4254902,-0.4960784,-0.4254902,-0.3784314,-0.0490196,0.0019608,-0.1313725,0.1823529,-0.0764706,-0.1039216,-0.1196078,0.4254902,0.2137255,-0.4843137,-0.4843137,-0.2450980,-0.4254902,-0.4960784,-0.4254902,-0.3784314,-0.0490196,0.0019608,-0.1313725,0.1823529,-0.0764706
24b05e611870d642,-0.3588235,0.1901961,-0.1313725,-0.1196078,-0.4058824,-0.0607843,0.3392157,-0.2411765,-0.4568627,-0.0607843,0.1000000,0.1274510,-0.3745098,0.1588235,0.4372549,0.3313725,-0.3588235,0.1901961,-0.1313725,-0.1196078,-0.4058824,-0.0607843,0.3392157,-0.2411765,-0.4568627,-0.0607843,0.1000000,0.1274510,-0.3745098,0.1588235,0.4372549,0.3313725
4b5ea985caf34d5f,-0.2058824,-0.1313725,0.1627451,0.0215686,0.2921569,0.4529412,-0.1980392,-0.1274510,-0.0372549,-0.1156863,-0.3078431,0.1156863,-0.3431373,0.3274510,-0.3352941,0.0450980,-0.2058824,-0.1313725,0.1627451,0.0215686,0.2921569,0.4529412,-0.1980392,-0.1274510,-0.0372549,-0.1156863,-0.3078431,0.1156863,-0.3431373,0.3274510,-0.3352941,0.0450980
ef35c52e14d2b424,0.4372549,-0.2921569,0.2725490,-0.3196078,-0.4215686,0.3235294,0.2058824,-0.3588235,0.1352941,-0.2411765,0.0254902,0.0058824,-0.0254902,0.3156863,-0.3745098,0.3509804,0.4372549,-0.2921569,0.2725490,-0.3196078,-0.4215686,0.3235294,0.2058824,-0.3588235,0.1352941,-0.2411765,0.0254902,0.0058824,-0.0254902,0.3156863,-0.3745098,0.3509804
202b3026734d9720,-0.3745098,-0.3313725,-0.3117647,-0.3509804,-0.0490196,-0.1980392,0.0921569,-0.3745098,0.1117647,-0.4803922,-0.1235294,0.0607843,0.1235294,0.2294118,0.2725490,-0.1823529,-0.3745098,-0.3313725,-0.3117647,-0.3509804,-0.0490196,-0.1980392,0.0921569,-0.3745098,0.1117647,-0.4803922,-0.1235294,0.0607843,0.1235294,0.2294118,0.2725490,-0.1823529
61c1fadfb3cfc629,-0.1196078,0.2568627,0.4803922,0.3745098,0.2019608,0.3117647,0.2764706,-0.3392157,-0.2333333,0.3274510,0.4176471,-0.2686275,0.3901961,0.4764706,0.3862745,0.4921569,-0.1196078,0.2568627,0.4803922,0.3745098,0.2019608,0.3117647,0.2764706,-0.3392157,-0.2333333,0.3274510,0.4176471,-0.2686275,0.3901961,0.4764706,0.3862745,0.4921569
58f4d27281201a80,-0.1549020,0.4568627,0.3235294,-0.0529412,0.0058824,-0.3745098,-0.3980392,0.0019608,0.0647059,-0.0921569,0.3000000,0.3000000,0.3156863,-0.3313725,0.0333333,-0.2333333,-0.1549020,0.4568627,0.3235294,-0.0529412,0.0058824,-0.3745098,-0.3980392,0.0019608,0.0647059,-0.0921569,0.3000000,0.3000000,0.3156863,-0.3313725,0.0333333,-0.2333333
90f441a3f186fedf,0.0647059,0.4568627,-0.2450980,0.1392157,0.4450980,0.0254902,0.4960784,0.3745098,-0.1509804,-0.2921569,0.1588235,-0.3470588,0.1627451,0.2294118,0.3549020,-0.2843137,0.0647059,0.4568627,-0.2450980,0.1392157,0.4450980,0.0254902,0.4960784,0.3745098,-0.1509804,-0.2921569,0.1588235,-0.3470588,0.1627451,0.2294118,0.3549020,-0.2843137
9e8041e3274aa9e1,0.1196078,0.0019608,-0.2450980,0.3901961,-0.3470588,-0.2098039,0.1627451,0.3823529,-0.3156863,-0.1352941,-0.1823529,0.4725490,-0.0450980,-0.3549020,0.3941176,-0.0882353,0.1196078,0.0019608,-0.2450980,0.3901961,-0.3470588,-0.2098039,0.1627451,0.3823529,-0.3156863,-0.1352941,-0.1823529,0.4725490,-0.0450980,-0.3549020,0.3941176,-0.0882353
1e42bb419b8ec6f4,-0.3823529,-0.2411765,0.2333333,-0.2450980,0.1078431,0.0568627,0.2764706,0.4568627,-0.1039216,-0.2960784,0.3941176,-0.3039216,-0.4960784,0.3509804,-0.0647059,-0.3823529,-0.3823529,-0.2411765,0.2333333,-0.2450980,0.1078431,0.0568627,0.2764706,0.4568627,-0.1039216,-0.2960784,0.3941176,-0.3039216,-0.4960784,0.3509804,-0.0647059,-0.3823529
eff23c0e38f06b2b,0.4372549,0.4490196,-0.2647059,-0.4450980,-0.2803922,0.4411765,-0.0803922,-0.3313725,-0.2372549,0.2529412,0.3352941,-0.4647059,0.1745098,0.2294118,-0.0294118,-0.4529412,0.4372549,0.4490196,-0.2647059,-0.4450980,-0.2803922,0.4411765,-0.0803922,-0.3313725,-0.2372549,0.2529412,0.3352941,-0.4647059,0.1745098,0.2294118,-0.0294118,-0.4529412
44af2bde0ad33536,-0.2333333,0.1862745,-0.3313725,0.3705882,-0.4607843,0.3274510,-0.2921569,-0.2882353,0.3196078,0.0764706,0.1823529,0.0490196,-0.3745098,-0.1666667,-0.3156863,0.0176471,-0.2333333,0.1862745,-0.3313725,0.3705882,-0.4607843,0.3274510,-0.2921569,-0.2882353,0.3196078,0.0764706,0.1823529,0.0490196,-0.3745098,-0.1666667,-0.3156863,0.0176471
7e2dacbddb8c3425,-0.0058824,-0.3235294,0.1745098,0.2411765,0.3588235,0.0490196,-0.2960784,-0.3549020,0.3705882,0.1000000,0.2647059,0.1431373,0.1705882,-0.3784314,0.2294118,0.1078431,-0.0058824,-0.3235294,0.1745098,0.2411765,0.3588235,0.0490196,-0.2960784,-0.3549020,0.3705882,0.1000000,0.2647059,0.1431373,0.1705882,-0.3784314,0.2294118,0.1078431
7c824b35e3af968f,-0.0137255,0.0098039,-0.2058824,-0.2921569,0.3901961,0.1862745,0.0882353,0.0607843,-0.1078431,0.3862745,-0.3784314,-0.1235294,0.4450980,0.3980392,0.3196078,-0.4529412,-0.0137255,0.0098039,-0.2058824,-0.2921569,0.3901961,0.1862745,0.0882353,0.0607843,-0.1078431,0.3862745,-0.3784314,-0.1235294,0.4450980,0.3980392,0.3196078,-0.4529412
644b08f962bd8f88,-0.1078431,-0.2058824,-0.4686275,0.4764706,-0.1156863,0.2411765,0.0607843,0.0333333,0.4647059,0.2490196,-0.1039216,-0.4411765,-0.3235294,-0.4098039,0.4607843,-0.4294118,-0.1078431,-0.2058824,-0.4686275,0.4764706,-0.1156863,0.2411765,0.0607843,0.0333333,0.4647059,0.2490196,-0.1039216,-0.4411765,-0.3235294,-0.4098039,0.4607843,-0.4294118
52b20ee0652266ae,-0.1784314,0.1980392,-0.4450980,0.3784314,-0.1039216,-0.3666667,-0.1000000,0.1823529,-0.0098039,0.3313725,-0.2764706,-0.0529412,-0.3117647,0.0137255,0.3980392,-0.2215686,-0.1784314,0.1980392,-0.4450980,0.3784314,-0.1039216,-0.3666667,-0.1000000,0.1823529,-0.0098039,0.3313725,-0.2764706,-0.0529412,-0.3117647,0.0137255,0.3980392,-0.2215686
c56326d9090023bb,0.2725490,-0.1117647,-0.3509804,0.3509804,-0.4647059,-0.5000000,-0.3627451,0.2333333,-0.1784314,0.4764706,-0.3666667,-0.0333333,0.3980392,-0.2333333,-0.4411765,-0.1274510,0.2725490,-0.1117647,-0.3509804,0.3509804,-0.4647059,-0.5000000,-0.3627451,0.2333333,-0.1784314,0.4764706,-0.3666667,-0.0333333,0.3980392,-0.2333333,-0.4411765,-0.1274510
85cf2d9a8a96edb1,0.0215686,0.3117647,-0.3235294,0.1039216,0.0411765,0.0882353,0.4294118,0.1941176,-0.0450980,-0.0411765,0.0764706,-0.0882353,0.5000000,-0.0333333,0.0960784,-0.4098039,0.0215686,0.3117647,-0.3235294,0.1039216,0.0411765,0.0882353,0.4294118,0.1941176,-0.0450980,-0.0411765,0.0764706,-0.0882353,0.5000000,-0.0333333,0.0960784,-0.4098039
3bac23619eb93b0d,-0.2686275,0.1745098,-0.3627451,-0.1196078,0.1196078,0.2254902,-0.2686275,-0.4490196,-0.5000000,-0.3196078,0.3392157,-0.3039216,0.0607843,-0.3941176,-0.2215686,0.1392157,-0.2686275,0.1745098,-0.3627451,-0.1196078,0.1196078,0.2254902,-0.2686275,-0.4490196,-0.5000000,-0.3196078,0.3392157,-0.3039216,0.0607843,-0.3941176,-0.2215686,0.1392157
dcd4bb7f0bfde4a1,0.3627451,0.3313725,0.2333333,-0.0019608,-0.4568627,0.4921569,0.3941176,0.1313725,-0.4019608,0.3470588,0.0803922,-0.3000000,-0.4529412,0.4960784,-0.4764706,0.1313725,0.3627451,0.3313725,0.2333333,-0.0019608,-0.4568627,0.4921569,0.3941176,0.1313725,-0.4019608,0.3470588,0.0803922,-0.3000000,-0.4529412,0.4960784,-0.4764706,0.1313725
a980c083083eeba2,0.1627451,0.0019608,0.2529412,0.0137255,-0.4686275,-0.2568627,0.4215686,0.1352941,0.3000000,-0.1823529,-0.1901961,-0.2960784,-0.0607843,-0.1274510,-0.1274510,-0.3588235,0.1627451,0.0019608,0.2529412,0.0137255,-0.4686275,-0.2568627,0.4215686,0.1352941,0.3000000,-0.1823529,-0.1901961,-0.2960784,-0.0607843,-0.1274510,-0.1274510,-0.3588235
