id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
54f12bf55d6168b0,-0.1705882,0.4450980,-0.3313725,0.4607843,-0.1352941,-0.1196078,-0.0921569,0.1901961,0.2137255,-0.2450980,-0.2098039,0.2843137,0.1588235,0.3862745,0.4960784,-0.2058824,-0.1705882,0.4450980,-0.3313725,0.4607843,-0.1352941,-0.1196078,-0.0921569,0.1901961,0.2137255,-0.2450980,-0.2098039,0.2843137,0.1588235,0.3862745,0.4960784,-0.2058824
44f83ff1bc368284,-0.2333333,0.4725490,-0.2529412,0.4450980,0.2372549,-0.2882353,0.0098039,0.0176471,0.0725490,0.1823529,-0.4921569,-0.4529412,-0.2411765,0.0333333,0.1784314,0.3000000,-0.2333333,0.4725490,-0.2529412,0.4450980,0.2372549,-0.2882353,0.0098039,0.0176471,0.0725490,0.1823529,-0.4921569,-0.4529412,-0.2411765,0.0333333,0.1784314,0.3000000
45ecc839d6ac11ff,-0.2294118,0.4254902,0.2843137,-0.2764706,0.3392157,0.1745098,-0.4333333,0.5000000,0.4176471,0.1392157,0.0176471,-0.0686275,0.1980392,0.3470588,-0.4921569,0.3901961,-0.2294118,0.4254902,0.2843137,-0.2764706,0.3392157,0.1745098,-0.4333333,0.5000000,0.4176471,0.1392157,0.0176471,-0.0686275,0.1980392,0.3470588,-0.4921569,0.3901961
f145b3d71883d884,0.4450980,-0.2294118,0.2019608,0.3431373,-0.4058824,0.0137255,0.3470588,0.0176471,0.1823529,-0.4803922,0.4254902,-0.2529412,0.3862745,0.4647059,0.3862745,-0.2647059,0.4450980,-0.2294118,0.2019608,0.3431373,-0.4058824,0.0137255,0.3470588,0.0176471,0.1823529,-0.4803922,0.4254902,-0.2529412,0.3862745,0.4647059,0.3862745,-0.2647059
2610f2215beda679,-0.3509804,-0.4372549,0.4490196,-0.3705882,-0.1431373,0.4294118,0.1509804,-0.0254902,-0.2686275,0.2686275,0.1156863,-0.3784314,-0.0529412,0.1941176,-0.3784314,0.1117647,-0.3509804,-0.4372549,0.4490196,-0.3705882,-0.1431373,0.4294118,0.1509804,-0.0254902,-0.2686275,0.2686275,0.1156863,-0.3784314,-0.0529412,0.1941176,-0.3784314,0.1117647
47d7e08e5f18ec48,-0.2215686,0.3431373,0.3784314,0.0568627,-0.1274510,-0.4058824,0.4254902,-0.2176471,0.4568627,-0.2803922,0.3941176,-0.2098039,0.4921569,-0.3431373,0.2137255,0.2921569,-0.2215686,0.3431373,0.3784314,0.0568627,-0.1274510,-0.4058824,0.4254902,-0.2176471,0.4568627,-0.2803922,0.3941176,-0.2098039,0.4921569,-0.3431373,0.2137255,0.2921569
ed82e9809375e7be,0.4294118,0.0098039,0.4137255,0.0019608,0.0764706,-0.0411765,0.4058824,0.2450980,0.0254902,0.4098039,0.2803922,-0.1431373,-0.4843137,-0.4921569,0.0882353,0.3627451,0.4294118,0.0098039,0.4137255,0.0019608,0.0764706,-0.0411765,0.4058824,0.2450980,0.0254902,0.4098039,0.2803922,-0.1431373,-0.4843137,-0.4921569,0.0882353,0.3627451
48f5d0bb3367fa52,-0.2176471,0.4607843,0.3156863,0.2333333,-0.3000000,-0.0960784,0.4803922,-0.1784314,0.0294118,-0.1235294,0.3627451,-0.1666667,0.3980392,0.3705882,0.1941176,0.3392157,-0.2176471,0.4607843,0.3156863,0.2333333,-0.3000000,-0.0960784,0.4803922,-0.1784314,0.0294118,-0.1235294,0.3627451,-0.1666667,0.3980392,0.3705882,0.1941176,0.3392157
fb4b90f790991aaa,0.4843137,-0.2058824,0.0647059,0.4686275,0.0647059,0.1000000,-0.3980392,0.1666667,0.3823529,-0.4921569,-0.3823529,-0.3941176,-0.4137255,-0.4176471,0.1823529,-0.1941176,0.4843137,-0.2058824,0.0647059,0.4686275,0.0647059,0.1000000,-0.3980392,0.1666667,0.3823529,-0.4921569,-0.3823529,-0.3941176,-0.4137255,-0.4176471,0.1823529,-0.1941176
16dc818be42cae22,-0.4137255,0.3627451,0.0058824,0.0450980,0.3941176,-0.3274510,0.1823529,-0.3666667,-0.2803922,0.1705882,0.3823529,-0.3509804,-0.0333333,-0.1039216,0.0137255,-0.4450980,-0.4137255,0.3627451,0.0058824,0.0450980,0.3941176,-0.3274510,0.1823529,-0.3666667,-0.2803922,0.1705882,0.3823529,-0.3509804,-0.0333333,-0.1039216,0.0137255,-0.4450980
ff8c531bdee2516b,0.5000000,0.0490196,-0.1745098,-0.3941176,0.3705882,0.3862745,-0.1823529,-0.0803922,-0.1392157,-0.3705882,0.0294118,0.4137255,0.4647059,-0.4529412,-0.3039216,-0.4686275,0.5000000,0.0490196,-0.1745098,-0.3941176,0.3705882,0.3862745,-0.1823529,-0.0803922,-0.1392157,-0.3705882,0.0294118,0.4137255,0.4647059,-0.4529412,-0.3039216,-0.4686275
173de9c7a38f30c1,-0.4098039,-0.2607843,0.4137255,0.2803922,0.1392157,0.0607843,-0.3117647,0.2568627,-0.0960784,-0.4372549,0.3705882,-0.4372549,-0.4294118,0.0372549,0.3980392,-0.1078431,-0.4098039,-0.2607843,0.4137255,0.2803922,0.1392157,0.0607843,-0.3117647,0.2568627,-0.0960784,-0.4372549,0.3705882,-0.4372549,-0.4294118,0.0372549,0.3980392,-0.1078431
883922505c356d14,0.0333333,-0.2764706,-0.3666667,-0.1862745,-0.1392157,-0.2921569,-0.0725490,-0.4215686,0.1784314,-0.1784314,-0.2372549,0.3823529,0.4490196,0.3117647,0.2333333,0.2019608,0.0333333,-0.2764706,-0.3666667,-0.1862745,-0.1392157,-0.2921569,-0.0725490,-0.4215686,0.1784314,-0.1784314,-0.2372549,0.3823529,0.4490196,0.3117647,0.2333333,0.2019608
